gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,tenure_group,tenure_years,is_new_customer,is_long_term_customer,monthly_charges_group,avg_monthly_charges,charge_increase,is_high_value_customer,total_services,service_adoption_rate,has_internet,has_fiber_optic,premium_services_count,has_premium_services,is_month_to_month,is_long_term_contract,is_automatic_payment,is_electronic_check,paperless_billing,is_senior_citizen,is_male,has_partner,has_dependents,family_size,is_single,charges_per_service,tenure_to_charges_ratio,tenure_x_MonthlyCharges,tenure_x_TotalCharges,is_senior_citizen_x_MonthlyCharges,has_internet_x_total_services,is_month_to_month_x_MonthlyCharges,has_fiber_optic_x_MonthlyCharges,family_size_x_total_services,is_automatic_payment_x_is_long_term_contract
Male,0,Yes,Yes,61,Yes,Yes,DSL,No internet service,No,No internet service,No internet service,Yes,No,Month-to-month,No,Bank transfer (automatic),72.49612908189798,3504.9526150304573,No,4-6 years,5.083333333333333,0,1,High,57.45823959066323,1,0,3,0.3333333333333333,1,0,0,0,1,0,1,0,0,0,1,1,1,2,0,24.16537636063266,0.8414242356455895,4422.2638739957765,213802.1095168579,0.0,3,72.49612908189798,0.0,6,0
Male,0,No,Yes,4,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No internet service,No,Month-to-month,No,Credit card (automatic),45.63600677111554,2218.2580225819506,Yes,0-1 year,0.3333333333333333,1,0,Medium,554.5645056454877,0,0,4,0.4444444444444444,1,1,2,1,1,0,1,0,0,0,1,0,1,1,0,11.409001692778885,0.08765008779277607,182.54402708446216,8873.032090327803,0.0,4,45.63600677111554,45.63600677111554,4,0
Male,0,No,Yes,52,Yes,No phone service,DSL,No internet service,No internet service,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),62.85502056405464,2178.3814181889925,No,4-6 years,4.333333333333333,0,0,Medium,41.89195034978832,1,0,4,0.4444444444444444,1,0,2,1,1,0,1,0,0,0,1,0,1,1,0,15.71375514101366,0.8273006600484293,3268.4610693308414,113275.83374582761,0.0,4,62.85502056405464,0.0,4,0
Male,0,No,No,41,Yes,No,Fiber optic,No,No internet service,No internet service,Yes,No internet service,No,Two year,No,Electronic check,37.07959137456688,37.07959137456688,No,2-4 years,3.4166666666666665,0,0,Medium,0.9043802774284605,1,0,2,0.2222222222222222,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,18.53979568728344,1.1057295531072695,1520.2632463572422,1520.2632463572422,0.0,2,0.0,37.07959137456688,0,0
Female,0,No,No,52,Yes,No phone service,DSL,No internet service,No,No,No,Yes,No internet service,Month-to-month,No,Bank transfer (automatic),48.06885007037423,2457.329424157918,Yes,4-6 years,4.333333333333333,0,0,Medium,47.25633507995996,1,0,2,0.2222222222222222,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,24.034425035187116,1.0817816511913734,2499.58020365946,127781.13005621172,0.0,2,48.06885007037423,0.0,0,0
Female,0,No,No,31,Yes,No,Fiber optic,Yes,No internet service,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,39.76611058601902,454.4427705990249,No,2-4 years,2.5833333333333335,0,0,Medium,14.659444212871772,1,0,4,0.4444444444444444,1,1,2,1,0,1,0,1,1,0,0,0,0,0,1,9.941527646504754,0.7795582606185024,1232.7494281665895,14087.725888569772,0.0,4,0.0,39.76611058601902,0,0
Male,1,No,Yes,26,Yes,No phone service,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),65.81176242013609,2402.330605086305,No,2-4 years,2.1666666666666665,0,0,High,92.39733096485787,0,0,6,0.6666666666666666,1,0,4,1,1,0,1,0,1,1,1,0,1,1,0,10.968627070022682,0.39506615601658635,1711.1058229235384,62460.59573224392,65.81176242013609,6,65.81176242013609,0.0,6,0
Female,1,No,No,27,Yes,No phone service,DSL,Yes,No,Yes,Yes,No,No internet service,Two year,No,Mailed check,71.52360598239278,2649.2534785985385,Yes,2-4 years,2.25,0,0,High,98.12049920735328,0,0,4,0.4444444444444444,1,0,3,1,0,1,0,0,0,1,0,0,0,0,1,17.880901495598195,0.37749774538278574,1931.137361524605,71529.84392216054,71.52360598239278,4,0.0,0.0,0,0
Female,0,No,No,51,Yes,No,Fiber optic,No internet service,No internet service,Yes,No internet service,No,No,Two year,Yes,Electronic check,66.94982491471383,3114.080740391449,Yes,4-6 years,4.25,0,0,High,61.06040667434214,1,0,2,0.2222222222222222,1,1,1,1,0,1,0,1,1,0,0,0,0,0,1,33.474912457356915,0.761764501475067,3414.4410706504054,158818.1177599639,0.0,2,0.0,66.94982491471383,0,0
Female,0,No,No,48,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),85.0192628728095,5966.554388857685,Yes,2-4 years,4.0,0,0,High,124.3032164345351,0,1,7,0.7777777777777778,1,1,4,1,1,0,1,0,1,0,0,0,0,0,1,12.145608981829929,0.5645779365531426,4080.924617894856,286394.61066516885,0.0,7,85.0192628728095,85.0192628728095,0,0
Female,0,Yes,No,11,Yes,No phone service,DSL,No internet service,Yes,No internet service,No internet service,Yes,No,One year,No,Credit card (automatic),82.53789843390902,4483.518551870491,Yes,0-1 year,0.9166666666666666,0,0,High,407.5925956245901,0,1,3,0.3333333333333333,1,0,1,1,0,1,1,0,0,0,0,1,0,1,0,27.512632811303007,0.133272111462931,907.9168827729992,49318.704070575404,0.0,3,0.0,0.0,3,1
Male,0,No,No,8,Yes,Yes,No,No internet service,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,78.06645659992144,3964.438503870737,Yes,0-1 year,0.6666666666666666,0,0,High,495.5548129838421,0,0,4,0.4444444444444444,0,0,1,1,0,1,0,1,1,0,1,0,0,0,1,19.51661414998036,0.10247679154952258,624.5316527993715,31715.508030965895,0.0,0,0.0,0.0,0,0
Female,1,No,Yes,12,Yes,No,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),65.92871815726129,981.41064420256,No,0-1 year,1.0,0,0,High,81.78422035021333,0,0,4,0.4444444444444444,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,16.48217953931532,0.18201476284395707,791.1446178871354,11776.92773043072,65.92871815726129,4,65.92871815726129,0.0,4,0
Male,0,Yes,Yes,45,Yes,No phone service,No,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,90.31402206281506,5465.603439117918,Yes,2-4 years,3.75,0,0,High,121.45785420262041,0,1,4,0.4444444444444444,0,0,2,1,1,0,0,1,0,0,1,1,1,2,0,22.578505515703764,0.49826149884789406,4064.1309928266774,245952.15476030632,0.0,0,90.31402206281506,0.0,8,0
Female,1,No,Yes,34,Yes,No,Fiber optic,No internet service,Yes,No,No,No,No,Two year,No,Credit card (automatic),51.54394979790506,2574.000316045782,No,2-4 years,2.8333333333333335,0,0,Medium,75.70589164840534,0,0,2,0.2222222222222222,1,1,1,1,0,1,1,0,0,1,0,0,1,1,0,25.77197489895253,0.6596312493184582,1752.494293128772,87516.01074555659,51.54394979790506,2,0.0,51.54394979790506,2,1
Female,1,Yes,No,72,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,Yes,No,Two year,Yes,Mailed check,55.21755201719944,5458.796687876963,No,4-6 years,6.0,0,1,Medium,75.81662066495782,0,0,4,0.4444444444444444,1,1,1,1,0,1,0,0,1,1,0,1,0,1,0,13.80438800429986,1.3039332127141943,3975.6637452383593,393033.36152714136,55.21755201719944,4,0.0,55.21755201719944,4,0
Female,0,Yes,Yes,47,Yes,No,No,Yes,No internet service,No internet service,No internet service,Yes,No internet service,Two year,No,Electronic check,60.16193326837281,3096.899376042283,No,2-4 years,3.9166666666666665,0,0,Medium,65.89147608600602,0,0,3,0.3333333333333333,0,0,1,1,0,1,0,1,0,0,0,1,1,2,0,20.053977756124272,0.7812248949903334,2827.6108636135223,145554.2706739873,0.0,0,0.0,0.0,6,0
Male,0,No,No,21,Yes,No phone service,No,No,No internet service,No internet service,No internet service,No,No internet service,Two year,Yes,Bank transfer (automatic),68.53504535640604,68.53504535640604,No,1-2 years,1.75,0,0,High,3.2635735884002877,1,0,1,0.1111111111111111,0,0,0,0,0,1,1,0,1,0,1,0,0,0,1,68.53504535640604,0.30641257900673596,1439.235952484527,1439.235952484527,0.0,0,0.0,0.0,0,1
Female,0,Yes,No,41,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,No,One year,Yes,Mailed check,100.5975971529048,3415.1149996191125,Yes,2-4 years,3.4166666666666665,0,0,Very High,83.29548779558812,1,1,5,0.5555555555555556,1,0,2,1,0,1,0,0,1,0,0,1,0,1,0,20.119519430580958,0.4075644067092522,4124.501483269097,140019.7149843836,0.0,5,0.0,0.0,5,0
Male,1,No,No,22,Yes,No phone service,DSL,No internet service,No internet service,Yes,No,No internet service,Yes,Month-to-month,No,Mailed check,84.59774123190137,2542.2730968881447,Yes,1-2 years,1.8333333333333333,0,0,High,115.55786804037021,0,1,3,0.3333333333333333,1,0,1,1,1,0,0,0,0,1,1,0,0,0,1,28.199247077300456,0.2600542246121332,1861.15030710183,55930.00813153918,84.59774123190137,3,84.59774123190137,0.0,0,0
Female,0,No,No,21,Yes,Yes,DSL,No internet service,No,Yes,No,No,Yes,One year,No,Electronic check,48.52771714453961,1292.8363350961831,No,1-2 years,1.75,0,0,Medium,61.56363500458015,0,0,4,0.4444444444444444,1,0,1,1,0,1,0,1,0,0,0,0,0,0,1,12.131929286134902,0.43274238385151287,1019.0820600353318,27149.563037019845,0.0,4,0.0,0.0,0,0
Male,1,Yes,Yes,28,Yes,No,Fiber optic,No internet service,No internet service,No,No internet service,No,No,Month-to-month,No,Bank transfer (automatic),102.49997065795998,2778.0876201704605,Yes,2-4 years,2.3333333333333335,0,0,Very High,99.21741500608788,1,1,1,0.1111111111111111,1,1,0,0,1,0,1,0,0,1,1,1,1,2,0,102.49997065795998,0.27317080990623255,2869.9991784228796,77786.4533647729,102.49997065795998,1,102.49997065795998,102.49997065795998,2,0
Female,0,Yes,No,67,Yes,No,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),46.46476645312433,1918.1399954233689,No,4-6 years,5.583333333333333,0,1,Medium,28.62895515557267,1,0,5,0.5555555555555556,1,1,2,1,1,0,1,0,0,0,0,1,0,1,0,9.292953290624865,1.4419527980968656,3113.1393523593297,128515.37969336571,0.0,5,46.46476645312433,46.46476645312433,5,0
Male,0,Yes,No,71,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,No,No internet service,No,One year,Yes,Electronic check,68.92958775194148,2674.697235154877,No,4-6 years,5.916666666666667,0,1,High,37.67179204443489,1,0,2,0.2222222222222222,1,1,1,1,0,1,0,1,1,0,1,1,0,1,0,34.46479387597074,1.0300366260060825,4894.000730387846,189903.50369599627,0.0,2,0.0,68.92958775194148,2,0
Male,1,No,Yes,14,No,No phone service,DSL,No internet service,Yes,No internet service,Yes,Yes,No internet service,One year,No,Electronic check,88.28404463103688,1421.6933996245311,No,1-2 years,1.1666666666666667,0,0,High,101.54952854460937,0,1,3,0.3333333333333333,1,0,2,1,0,1,0,1,0,1,1,0,1,1,0,29.42801487701229,0.1585790508184103,1235.9766248345163,19903.707594743435,88.28404463103688,3,0.0,0.0,3,0
Female,0,No,No,52,Yes,No phone service,Fiber optic,Yes,No internet service,No,No,No internet service,Yes,One year,No,Electronic check,74.72881371728519,1919.41242834479,Yes,4-6 years,4.333333333333333,0,0,High,36.911777468169035,1,0,3,0.3333333333333333,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,24.909604572428396,0.6958493974857801,3885.89831329883,99809.44627392908,0.0,3,0.0,74.72881371728519,0,0
Male,0,Yes,No,43,Yes,Yes,Fiber optic,No,No,No,No internet service,Yes,Yes,Month-to-month,Yes,Electronic check,62.245749144020095,1237.0352912124358,Yes,2-4 years,3.5833333333333335,0,0,Medium,28.768262586335716,1,0,4,0.4444444444444444,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,15.561437286005024,0.690810225458279,2676.567213192864,53192.51752213474,0.0,4,62.245749144020095,62.245749144020095,4,0
Female,0,No,No,71,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No,No,No,Two year,No,Credit card (automatic),81.78200878296595,1214.2607577590804,No,4-6 years,5.916666666666667,0,1,High,17.102264193789864,1,1,3,0.3333333333333333,1,1,1,1,0,1,1,0,0,0,0,0,0,0,1,27.260669594321982,0.8681616049371034,5806.522623590582,86212.51380089471,0.0,3,0.0,81.78200878296595,0,1
Female,0,No,No,19,Yes,No phone service,Fiber optic,No,Yes,Yes,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),96.9506838607875,2184.7657012353275,Yes,1-2 years,1.5833333333333333,0,0,Very High,114.98766848606986,0,1,4,0.4444444444444444,1,1,3,1,1,0,1,0,1,0,0,0,0,0,1,24.237670965196877,0.1959759255260365,1842.0629933549626,41510.54832347122,0.0,4,96.9506838607875,96.9506838607875,0,0
Female,0,Yes,No,27,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No internet service,Yes,One year,Yes,Credit card (automatic),72.0450955723065,2981.909272907584,No,2-4 years,2.25,0,0,High,110.44108418176238,0,0,4,0.4444444444444444,1,1,1,1,0,1,1,0,1,0,0,1,0,1,0,18.011273893076623,0.374765274242742,1945.2175804522753,80511.55036850477,0.0,4,0.0,72.0450955723065,4,1
Female,0,Yes,No,18,Yes,Yes,Fiber optic,Yes,Yes,No internet service,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,67.79284181023479,193.8117215370141,No,1-2 years,1.5,0,0,High,10.76731786316745,1,0,6,0.6666666666666666,1,1,3,1,1,0,0,0,1,0,0,1,0,1,0,11.298806968372466,0.26551475818620296,1220.2711525842262,3488.610987666254,0.0,6,67.79284181023479,67.79284181023479,6,0
Female,1,Yes,Yes,13,No,No,No,No,No internet service,Yes,No,Yes,No internet service,Month-to-month,Yes,Electronic check,85.60377209703893,1527.627661114006,No,1-2 years,1.0833333333333333,0,0,High,117.50982008569278,0,1,2,0.2222222222222222,0,0,1,1,1,0,0,1,1,1,0,1,1,2,0,42.801886048519464,0.15186246682288052,1112.849037261506,19859.15959448208,85.60377209703893,0,85.60377209703893,0.0,4,0
Female,1,Yes,Yes,1,Yes,No,DSL,No internet service,No internet service,No internet service,No,No,No internet service,Month-to-month,Yes,Credit card (automatic),46.905136989456295,1716.875593728451,Yes,0-1 year,0.08333333333333333,1,0,Medium,1716.875593728451,0,0,1,0.1111111111111111,1,0,0,0,1,0,1,0,1,1,0,1,1,2,0,46.905136989456295,0.02131962646702829,46.905136989456295,1716.875593728451,46.905136989456295,1,46.905136989456295,0.0,2,0
Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,No internet service,No internet service,No internet service,Yes,No,Month-to-month,Yes,Mailed check,49.33007613923453,3603.6173057532033,No,2-4 years,2.8333333333333335,0,0,Medium,105.98874428685892,0,0,2,0.2222222222222222,1,1,0,0,1,0,0,0,1,0,0,1,1,2,0,24.665038069617264,0.6892346953618059,1677.222588733974,122522.9883956089,0.0,2,49.33007613923453,49.33007613923453,4,0
Female,0,Yes,No,13,Yes,No phone service,DSL,Yes,No,Yes,No internet service,Yes,Yes,Two year,No,Credit card (automatic),73.94832741594821,2410.988077499157,No,1-2 years,1.0833333333333333,0,0,High,185.460621346089,0,0,5,0.5555555555555556,1,0,2,1,0,1,1,0,0,0,0,1,0,1,0,14.789665483189642,0.17579843188172406,961.3282564073268,31342.845007489042,0.0,5,0.0,0.0,5,1
Female,0,Yes,No,51,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),82.0964303633493,201.29804882748635,No,4-6 years,4.25,0,0,High,3.9470205652448307,1,1,6,0.6666666666666666,1,0,4,1,0,1,1,0,0,0,0,1,0,1,0,13.68273839389155,0.6212206763957934,4186.917948530814,10266.200490201803,0.0,6,0.0,0.0,6,1
Female,0,Yes,No,1,No,No,No,No internet service,Yes,No,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),29.17801629222661,2435.9938540489225,No,0-1 year,0.08333333333333333,1,0,Low,2435.9938540489225,0,0,1,0.1111111111111111,0,0,1,1,0,1,1,0,1,0,0,1,0,1,0,29.17801629222661,0.03427237787465396,29.17801629222661,2435.9938540489225,0.0,0,0.0,0.0,1,1
Female,1,Yes,No,28,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,No,No internet service,Month-to-month,No,Electronic check,76.9922863428906,2683.8960093342444,Yes,2-4 years,2.3333333333333335,0,0,High,95.85342890479444,0,0,5,0.5555555555555556,1,1,3,1,1,0,0,1,0,1,0,1,0,1,0,15.398457268578118,0.3636727954187517,2155.7840176009367,75149.08826135885,76.9922863428906,5,76.9922863428906,76.9922863428906,5,0
Male,0,Yes,No,32,No,No,No,No internet service,Yes,Yes,No internet service,No,Yes,One year,No,Mailed check,72.01992021014289,3163.2086245018054,No,2-4 years,2.6666666666666665,0,0,High,98.85026951568142,0,0,3,0.3333333333333333,0,0,2,1,0,1,0,0,0,0,1,1,0,1,0,24.006640070047627,0.4443215141953642,2304.6374467245723,101222.67598405777,0.0,0,0.0,0.0,3,0
Male,0,No,No,72,Yes,Yes,No,No internet service,Yes,Yes,No,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),75.64783006752619,1092.3268013125205,Yes,4-6 years,6.0,0,1,High,15.171205573785008,1,0,4,0.4444444444444444,0,0,2,1,1,0,1,0,0,0,1,0,0,0,1,18.911957516881547,0.9517787877818836,5446.643764861886,78647.52969450147,0.0,0,75.64783006752619,0.0,0,0
Female,0,No,No,55,Yes,No,DSL,No internet service,No internet service,Yes,Yes,No,No,One year,Yes,Mailed check,66.9884838757798,2489.2476630662973,No,4-6 years,4.583333333333333,0,0,High,45.25904841938722,1,0,3,0.3333333333333333,1,0,2,1,0,1,0,0,1,0,0,0,0,0,1,22.329494625259937,0.8210366441788611,3684.366613167889,136908.62146864634,0.0,3,0.0,0.0,0,0
Female,0,Yes,Yes,26,Yes,No phone service,No,No,No internet service,No internet service,No,No internet service,No,Month-to-month,No,Credit card (automatic),33.889968391879336,2237.6085734182584,Yes,2-4 years,2.1666666666666665,0,0,Low,86.06186820839456,0,0,1,0.1111111111111111,0,0,0,0,1,0,1,0,0,0,0,1,1,2,0,33.889968391879336,0.7671886765828345,881.1391781888627,58177.82290887472,0.0,0,33.889968391879336,0.0,2,0
Female,0,No,No,14,Yes,No phone service,DSL,No,No internet service,Yes,No,No,No internet service,Month-to-month,No,Mailed check,66.82156636054565,2266.162561842501,Yes,1-2 years,1.1666666666666667,0,0,High,161.8687544173215,0,0,2,0.2222222222222222,1,0,1,1,1,0,0,0,0,0,0,0,0,0,1,33.41078318027282,0.20951319704870325,935.501929047639,31726.275865795014,0.0,2,66.82156636054565,0.0,0,0
Female,0,No,No,68,Yes,No,DSL,Yes,No,No internet service,Yes,No internet service,Yes,One year,Yes,Bank transfer (automatic),99.20700871708016,2067.024954560184,Yes,4-6 years,5.666666666666667,0,1,Very High,30.39742580235565,1,1,4,0.4444444444444444,1,0,2,1,0,1,1,0,1,0,0,0,0,0,1,24.80175217927004,0.6854354433155352,6746.07659276145,140557.69691009252,0.0,4,0.0,0.0,0,1
Female,0,No,Yes,63,Yes,No,Fiber optic,No,No,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,83.26082681651894,5242.616622920685,No,4-6 years,5.25,0,1,High,83.2161368717569,1,1,1,0.1111111111111111,1,1,0,0,1,0,0,1,0,0,0,0,1,1,0,83.26082681651894,0.7566583519382106,5245.432089440694,330284.84724400315,0.0,1,83.26082681651894,83.26082681651894,1,0
Female,0,No,No,14,Yes,No,DSL,No internet service,No,No,Yes,Yes,Yes,One year,No,Credit card (automatic),50.35047511432923,5579.345641426156,Yes,1-2 years,1.1666666666666667,0,0,Medium,398.5246886732969,0,0,4,0.4444444444444444,1,0,1,1,0,1,1,0,0,0,0,0,0,0,1,12.587618778582307,0.27805100087358947,704.9066516006092,78110.83897996618,0.0,4,0.0,0.0,0,1
Female,0,No,No,27,No,No phone service,No,No internet service,No,No internet service,No,No,No,Month-to-month,Yes,Mailed check,85.33933452161426,3583.638312074667,No,2-4 years,2.25,0,0,High,132.72734489165433,0,1,0,0.0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,85.33933452161426,0.31638399984431087,2304.162032083585,96758.234426016,0.0,0,85.33933452161426,0.0,0,0
Female,0,No,Yes,41,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,One year,No,Credit card (automatic),89.16475441521305,1703.1049494644917,Yes,2-4 years,3.4166666666666665,0,0,High,41.53914510889004,1,1,6,0.6666666666666666,1,1,3,1,0,1,1,0,0,0,0,0,1,1,0,14.860792402535509,0.4598229453879894,3655.754931023735,69827.30292804416,0.0,6,0.0,89.16475441521305,6,1
Male,0,Yes,Yes,3,Yes,Yes,DSL,No internet service,No,No,No,No,No,Month-to-month,Yes,Mailed check,54.45489168293312,3014.28458981607,Yes,0-1 year,0.25,1,0,Medium,1004.7615299386899,0,0,2,0.2222222222222222,1,0,0,0,1,0,0,0,1,0,1,1,1,2,0,27.22744584146656,0.0550914694214742,163.36467504879937,9042.85376944821,0.0,2,54.45489168293312,0.0,4,0
Female,0,Yes,Yes,59,Yes,No,DSL,Yes,Yes,No,No,Yes,Yes,One year,Yes,Bank transfer (automatic),58.47503582929339,1728.8966740499636,No,4-6 years,4.916666666666667,0,0,Medium,29.30333345847396,1,0,5,0.5555555555555556,1,0,2,1,0,1,1,0,1,0,0,1,1,2,0,11.695007165858678,1.008977577580955,3450.02711392831,102004.90376894786,0.0,5,0.0,0.0,10,1
Male,0,No,No,23,Yes,No phone service,Fiber optic,No,Yes,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,29.46354385503775,1881.9208806494703,No,1-2 years,1.9166666666666667,0,0,Low,81.82264698475957,0,0,4,0.4444444444444444,1,1,2,1,1,0,0,1,1,0,1,0,0,0,1,7.365885963759437,0.7806257153980275,677.6615086658683,43284.18025493782,0.0,4,29.46354385503775,29.46354385503775,0,0
Female,0,No,No,18,Yes,Yes,DSL,No,Yes,No internet service,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,54.480596823418175,1374.1986711173668,Yes,1-2 years,1.5,0,0,Medium,76.34437061763148,0,0,6,0.6666666666666666,1,0,2,1,1,0,0,1,1,0,0,0,0,0,1,9.080099470569696,0.330392856347396,980.6507428215272,24735.5760801126,0.0,6,54.480596823418175,0.0,0,0
Female,0,Yes,No,41,No,No,DSL,No,No internet service,No internet service,Yes,Yes,Yes,Month-to-month,No,Mailed check,56.91463490997872,56.91463490997872,No,2-4 years,3.4166666666666665,0,0,Medium,1.3881618270726517,1,0,3,0.3333333333333333,1,0,1,1,1,0,0,0,0,0,0,1,0,1,0,18.97154496999291,0.7203771062548194,2333.5000313091277,2333.5000313091277,0.0,3,56.91463490997872,0.0,3,0
Male,0,No,No,8,Yes,No phone service,Fiber optic,Yes,No internet service,No internet service,Yes,Yes,No,One year,No,Credit card (automatic),80.08992455083933,80.08992455083933,Yes,0-1 year,0.6666666666666666,0,0,High,10.011240568854916,1,1,4,0.4444444444444444,1,1,2,1,0,1,1,0,0,0,1,0,0,0,1,20.022481137709832,0.09988772051997347,640.7193964067146,640.7193964067146,0.0,4,0.0,80.08992455083933,0,1
Female,1,No,No,32,Yes,No phone service,No,No internet service,Yes,No,No,No,No internet service,Month-to-month,Yes,Electronic check,78.12337412034805,1277.0812450255182,Yes,2-4 years,2.6666666666666665,0,0,High,39.908788907047445,1,0,2,0.2222222222222222,0,0,1,1,1,0,0,1,1,1,0,0,0,0,1,39.06168706017402,0.40960852446931456,2499.9479718511375,40866.59984081658,78.12337412034805,0,78.12337412034805,0.0,0,0
