customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn,CLV
CUST_0147,Male,0,Yes,No,58,No,Yes,DSL,No,Yes,Yes,Yes,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),18.25,890.3910130507538,No,1058.5
CUST_0148,Male,0,No,No,62,Yes,Yes,No,No,No internet service,No,No,No,No,Month-to-month,No,Electronic check,38.4752081664075,2843.177110996564,Yes,2385.4629063172647
CUST_0149,Male,0,Yes,No,18,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,Yes,Month-to-month,Yes,Electronic check,18.25,18.8,Yes,328.5
CUST_0150,Female,0,No,No,61,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,No,Electronic check,58.58357266716939,2519.8674382574645,No,3573.597932697333
CUST_0151,Male,0,Yes,No,37,Yes,No,No,No internet service,No,No internet service,No,Yes,Yes,Two year,No,Mailed check,67.09127572721809,1369.3843309269762,No,2482.3772019070693
CUST_0152,Male,0,Yes,Yes,54,Yes,Yes,DSL,Yes,No,Yes,No,No,No,Two year,Yes,Credit card (automatic),72.39326714289902,18.8,No,3909.2364257165473
CUST_0153,Male,1,No,No,65,Yes,No,No,No internet service,No,No,No,Yes,No internet service,One year,Yes,Mailed check,45.29890786247556,4256.1917584709145,No,2944.4290110609113
CUST_0154,Male,0,No,No,14,Yes,No,No,No internet service,No,No internet service,Yes,No,No,Two year,No,Electronic check,33.10048567128576,2009.1789011516364,Yes,463.40679939800066
CUST_0155,Male,1,Yes,No,5,Yes,Yes,DSL,No,No,Yes,No internet service,No,No,Month-to-month,No,Electronic check,45.3211737221088,4063.979982145408,No,226.605868610544
CUST_0156,Female,0,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,72.38638461665026,18.8,Yes,4487.955846232317
CUST_0157,Male,0,Yes,No,1,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,57.97276254377984,934.932698008634,Yes,57.97276254377984
CUST_0158,Female,0,Yes,No,63,Yes,No,Fiber optic,Yes,Yes,No,Yes,Yes,No internet service,Month-to-month,No,Mailed check,62.70970596137606,18.8,No,3950.7114755666917
CUST_0159,Male,0,No,No,67,Yes,No,Fiber optic,Yes,Yes,No internet service,No internet service,No,No,One year,Yes,Mailed check,96.43146964955798,707.8530998692565,No,6460.9084665203845
CUST_0160,Female,0,Yes,No,20,Yes,Yes,No,No,Yes,No,No,No internet service,No,Month-to-month,Yes,Mailed check,74.18850630639976,1566.4206222117205,No,1483.7701261279951
CUST_0161,Male,0,No,Yes,43,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,72.8290417566632,18.8,No,3131.648795536518
CUST_0162,Male,0,Yes,No,42,Yes,Yes,Fiber optic,Yes,No,No,No,No internet service,Yes,Month-to-month,No,Mailed check,87.18025971190143,2654.0453156126136,Yes,3661.57090789986
CUST_0163,Female,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),82.65923936578788,1043.2854464926922,No,5703.487516239364
CUST_0164,Female,1,No,Yes,39,Yes,Yes,Fiber optic,No internet service,No internet service,No,Yes,No internet service,No,Two year,Yes,Mailed check,85.91296528794133,18.8,No,3350.605646229712
CUST_0165,Female,0,No,No,62,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),60.29007685807839,1977.618693160756,No,3737.9847652008602
CUST_0166,Male,1,No,No,48,Yes,No,DSL,No internet service,Yes,No,No,No internet service,Yes,Month-to-month,No,Credit card (automatic),55.93688857302042,2316.261254822596,No,2684.97065150498
CUST_0167,Female,0,Yes,Yes,6,Yes,Yes,DSL,Yes,No,No internet service,No internet service,No,Yes,Month-to-month,No,Electronic check,65.3270825323222,2060.931426051552,Yes,391.96249519393314
CUST_0168,Male,0,No,No,42,Yes,No,DSL,No,No,Yes,Yes,No,No,Two year,Yes,Electronic check,38.94358342289168,8684.8,Yes,1635.6305037614504
CUST_0169,Male,0,Yes,No,58,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),50.68099896522723,18.8,No,2939.4979399831795
CUST_0170,Female,0,No,Yes,43,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Two year,Yes,Electronic check,51.587116171880346,2062.866292396763,Yes,2218.245995390855
CUST_0171,Female,0,No,No,10,Yes,No,DSL,Yes,No internet service,No,No,No,Yes,Month-to-month,No,Bank transfer (automatic),47.21641215898498,3936.165968715199,Yes,472.1641215898498
CUST_0172,Male,0,Yes,No,39,Yes,No,No,No internet service,Yes,No,Yes,Yes,No internet service,Two year,Yes,Credit card (automatic),46.77239176160559,3006.8968727990064,No,1824.123278702618
CUST_0173,Male,0,No,No,13,Yes,No,DSL,No internet service,No,No,No,No internet service,No,Month-to-month,Yes,Electronic check,90.17486154062698,1765.3300852249758,Yes,1172.2732000281508
CUST_0174,Female,0,Yes,No,39,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,102.7546465282194,357.0215086907417,No,4007.4312146005564
CUST_0175,Female,0,Yes,No,11,Yes,Yes,Fiber optic,Yes,No internet service,No internet service,No,Yes,No,One year,Yes,Electronic check,87.52811352723958,18.8,Yes,962.8092487996354
CUST_0176,Female,0,Yes,No,16,Yes,Yes,DSL,No,Yes,Yes,No internet service,No,No,One year,Yes,Bank transfer (automatic),52.49007654298191,4434.101716316356,No,839.8412246877106
CUST_0177,Male,0,No,No,33,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),73.89405151922038,916.9005015703984,Yes,2438.5037001342725
CUST_0178,Male,0,Yes,No,60,Yes,Yes,DSL,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,52.20469439136221,2938.9220529572085,Yes,3132.2816634817327
CUST_0179,Male,0,No,No,59,Yes,No,Fiber optic,No,No internet service,No,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),44.70302289156594,1400.9827024589604,Yes,2637.47835060239
CUST_0180,Male,0,Yes,No,51,Yes,No,No,No,Yes,No internet service,No,No,Yes,Month-to-month,No,Credit card (automatic),67.34604646014968,7725.540559278792,No,3434.6483694676335
CUST_0181,Male,0,No,Yes,15,Yes,No phone service,No,No,Yes,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,83.03086563197037,3298.6496114354813,No,1245.4629844795556
CUST_0182,Male,0,Yes,Yes,43,Yes,No phone service,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),89.59716615361286,18.8,No,3852.678144605353
CUST_0183,Female,0,No,No,27,Yes,No,No,No,No,No,No,No internet service,No,Month-to-month,No,Electronic check,18.25,1433.006935048185,No,492.75
CUST_0184,Male,0,Yes,No,56,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,No,Electronic check,56.53899717328889,7125.1196071599215,No,3166.183841704178
CUST_0185,Male,0,Yes,Yes,60,Yes,No,Fiber optic,No,No,No,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),81.85709185529888,356.31608905293274,No,4911.425511317932
CUST_0186,Male,0,Yes,No,70,Yes,No,DSL,No,No,No internet service,No internet service,No internet service,Yes,One year,No,Bank transfer (automatic),40.23433438058297,6072.616486246162,No,2816.403406640808
CUST_0187,Female,1,No,Yes,47,Yes,No,DSL,No internet service,No,Yes,No internet service,No internet service,No,Two year,Yes,Electronic check,71.0657791785466,640.8816409298695,No,3340.0916213916903
CUST_0188,Male,0,Yes,Yes,8,Yes,Yes,Fiber optic,No internet service,No internet service,No,No internet service,No,Yes,Month-to-month,Yes,Electronic check,118.75,2346.295764274284,No,950.0
CUST_0189,Male,0,No,Yes,63,Yes,No,No,No,Yes,No,No,Yes,Yes,Month-to-month,No,Bank transfer (automatic),63.59478699979893,580.892972353648,No,4006.4715809873323
CUST_0190,Female,0,Yes,No,7,Yes,Yes,DSL,No internet service,Yes,No internet service,No internet service,Yes,Yes,Two year,No,Electronic check,32.7976152532923,3429.3817723508155,No,229.5833067730461
CUST_0191,Male,0,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,Yes,No internet service,One year,Yes,Electronic check,60.099260942861456,8654.591873384788,Yes,120.19852188572291
CUST_0192,Male,0,Yes,Yes,17,Yes,No,DSL,No,Yes,No internet service,No,No internet service,No internet service,Two year,No,Mailed check,103.62126294261849,18.8,No,1761.5614700245142
CUST_0193,Male,0,Yes,No,4,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),65.36177597348043,774.765668515282,No,261.44710389392174
CUST_0194,Male,0,Yes,Yes,26,Yes,No,No,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),37.233705396414514,848.6673639543317,No,968.0763403067774
CUST_0195,Male,0,Yes,No,72,Yes,No,DSL,No internet service,Yes,Yes,Yes,No internet service,Yes,Month-to-month,No,Electronic check,73.18774339868398,2424.149394297995,Yes,5269.517524705247
CUST_0196,Female,0,Yes,Yes,69,Yes,No,DSL,No,No,Yes,Yes,No internet service,No,Two year,No,Electronic check,103.0848934528434,2638.963293269887,No,7112.857648246195
CUST_0197,Female,0,No,No,5,Yes,No phone service,No,No,Yes,No,No,No,No internet service,Month-to-month,Yes,Mailed check,55.45927362146047,1812.1232160336767,Yes,277.2963681073023
CUST_0198,Female,1,No,No,5,Yes,No,Fiber optic,Yes,No internet service,No,No,No,Yes,Month-to-month,Yes,Mailed check,57.29216128459143,118.00629804884328,Yes,286.46080642295715
CUST_0199,Male,0,No,No,69,Yes,No,DSL,No,Yes,No,Yes,No,No internet service,Month-to-month,Yes,Bank transfer (automatic),47.66191186772828,2897.40090689807,No,3288.6719188732513
CUST_0200,Male,1,Yes,Yes,3,Yes,No,Fiber optic,No,No,No internet service,No,No,No,Month-to-month,Yes,Credit card (automatic),112.02909477316774,18.8,No,336.0872843195032
CUST_0201,Male,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No internet service,Yes,No,No,Yes,Two year,Yes,Bank transfer (automatic),52.96087716275051,1965.987840547892,No,2012.5133321845194
CUST_0202,Female,1,No,No,1,Yes,No phone service,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Electronic check,51.58780230386746,54.82317502274418,No,51.58780230386746
CUST_0203,Male,1,Yes,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,No,Yes,Two year,Yes,Mailed check,73.94377357053119,2198.753505823005,No,591.5501885642495
CUST_0204,Male,0,No,No,13,Yes,No,Fiber optic,No internet service,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,69.37096961823836,2630.028835463943,Yes,901.8226050370987
CUST_0205,Female,0,Yes,No,70,Yes,Yes,DSL,No,No,No,No,Yes,No internet service,One year,Yes,Credit card (automatic),73.19038529642292,4428.427455979607,No,5123.326970749604
CUST_0206,Male,0,No,No,50,Yes,No,No,Yes,No,Yes,No,Yes,No internet service,Month-to-month,No,Mailed check,60.19847899651751,18.8,No,3009.9239498258753
CUST_0207,Female,0,Yes,No,8,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,Yes,Bank transfer (automatic),53.475300621478375,2630.3744668564723,No,427.802404971827
CUST_0208,Female,0,No,No,30,Yes,Yes,No,No,No internet service,Yes,No,No internet service,Yes,Two year,Yes,Electronic check,30.178416821032517,3045.740364347323,No,905.3525046309755
CUST_0209,Female,0,Yes,Yes,40,Yes,Yes,DSL,No,No,No,Yes,No internet service,No,Two year,Yes,Mailed check,18.2824169497287,2356.492267920652,No,731.296677989148
CUST_0210,Male,0,No,No,33,Yes,No,No,No,Yes,No internet service,Yes,No,No internet service,Month-to-month,Yes,Electronic check,70.80970866374724,3111.987337699333,Yes,2336.720385903659
CUST_0211,Male,0,Yes,No,52,Yes,No phone service,No,No,No internet service,Yes,No,No internet service,No,Month-to-month,No,Electronic check,70.73930757706545,745.6657552819725,No,3678.443994007403
CUST_0212,Male,1,No,No,33,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No internet service,No,Yes,Month-to-month,No,Mailed check,54.16268731736948,5293.435787711968,No,1787.368681473193
CUST_0213,Male,0,No,Yes,37,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),76.91223232994523,1048.529563189453,No,2845.7525962079735
CUST_0214,Male,0,Yes,No,70,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,No internet service,No internet service,No,Month-to-month,Yes,Credit card (automatic),18.25,4376.878534102507,No,1277.5
CUST_0215,Male,0,Yes,No,69,Yes,No phone service,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Electronic check,53.45247155400983,2378.785655812609,No,3688.2205372266785
CUST_0216,Male,1,Yes,No,4,Yes,No,Fiber optic,No,No,No internet service,No internet service,No,No internet service,Two year,Yes,Electronic check,72.3394792666301,1945.9612986434877,No,289.3579170665204
CUST_0217,Female,0,Yes,Yes,60,Yes,No,Fiber optic,No internet service,No,No,No,No,No internet service,Two year,No,Mailed check,102.83688901303316,461.8796846056039,No,6170.213340781989
CUST_0218,Male,0,Yes,No,31,Yes,Yes,Fiber optic,No internet service,No,No,No,Yes,Yes,Two year,Yes,Electronic check,66.23905608408096,3964.376477220352,Yes,2053.4107386065098
CUST_0219,Female,0,Yes,Yes,14,Yes,No,DSL,No,No internet service,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),79.34784371745297,1518.3859946305247,No,1110.8698120443416
CUST_0220,Male,0,Yes,No,60,No,Yes,DSL,Yes,No internet service,No,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),18.25,7337.010259374882,No,1095.0
CUST_0221,Male,0,No,No,68,Yes,No,Fiber optic,No internet service,No,Yes,Yes,No internet service,No,Month-to-month,No,Credit card (automatic),33.41597085397785,18.8,No,2272.286018070494
CUST_0222,Male,1,No,No,26,No,No,Fiber optic,Yes,No,No,No internet service,No,Yes,Month-to-month,No,Bank transfer (automatic),55.15630175959243,7993.546782661196,No,1434.0638457494033
CUST_0223,Female,0,Yes,No,24,Yes,No,No,No,Yes,Yes,No,Yes,No internet service,Month-to-month,No,Credit card (automatic),76.70628759308397,1454.4014746836974,No,1840.9509022340153
CUST_0224,Female,0,No,No,56,Yes,No,Fiber optic,Yes,No,No internet service,Yes,No,No,Month-to-month,No,Credit card (automatic),18.25,2739.1432868224306,Yes,1022.0
CUST_0225,Female,1,No,No,9,Yes,Yes,Fiber optic,No,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Mailed check,51.296612168188645,3623.674284218288,Yes,461.6695095136978
CUST_0226,Female,0,Yes,Yes,35,Yes,Yes,Fiber optic,Yes,No,Yes,No internet service,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),33.506643349584394,7609.962756185016,Yes,1172.7325172354538
CUST_0227,Male,0,Yes,No,24,Yes,No,DSL,Yes,No,Yes,No,No internet service,No,Month-to-month,Yes,Electronic check,81.57524478960696,691.6761358154126,No,1957.805874950567
CUST_0228,Female,1,Yes,No,31,Yes,No,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Credit card (automatic),70.72686549673858,4716.046626143419,No,2192.5328303988963
CUST_0229,Male,0,No,Yes,66,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,No,Month-to-month,Yes,Credit card (automatic),42.64227288716708,4076.716880174764,No,2814.3900105530274
CUST_0230,Male,0,No,No,66,Yes,Yes,No,No,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),40.02566808866173,3179.7618594518253,No,2641.694093851674
CUST_0231,Female,0,Yes,Yes,41,Yes,No,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,42.56330917891572,2872.7015809159234,No,1745.0956763355446
CUST_0232,Female,0,No,Yes,36,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,Yes,Yes,Two year,No,Electronic check,75.60437232150912,3680.6392961761903,No,2721.7574035743282
CUST_0233,Female,0,Yes,No,34,Yes,No phone service,Fiber optic,No internet service,No,No,No,No,No,Month-to-month,No,Electronic check,53.79718121818551,3403.501573020284,Yes,1829.1041614183073
CUST_0234,Female,0,Yes,No,39,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Two year,No,Mailed check,53.47179234310153,1962.1929667780369,No,2085.3999013809594
CUST_0235,Female,0,No,No,23,No,No,Fiber optic,No internet service,No internet service,No internet service,No,No internet service,No internet service,One year,Yes,Electronic check,50.768195781567535,2131.7328277363026,Yes,1167.6685029760533
CUST_0236,Female,1,No,No,44,Yes,No,DSL,No,Yes,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),118.75,3617.078108661232,No,5225.0
CUST_0237,Female,0,Yes,No,70,Yes,No,DSL,No internet service,No internet service,No,No,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),53.73319332446634,2196.4359325815108,No,3761.323532712644
CUST_0238,Female,1,No,Yes,58,Yes,No,Fiber optic,No internet service,Yes,No,No,No internet service,Yes,One year,No,Mailed check,46.41423189295168,2075.876911002935,No,2692.025449791198
CUST_0239,Male,0,No,Yes,59,Yes,No,DSL,No internet service,No internet service,Yes,Yes,Yes,Yes,Two year,No,Mailed check,18.25,1114.730218414688,No,1076.75
CUST_0240,Female,0,No,No,26,Yes,No,DSL,No,No internet service,Yes,Yes,No,Yes,Month-to-month,Yes,Electronic check,52.99842632345987,7222.58558634892,No,1377.9590844099566
CUST_0241,Female,0,No,No,22,Yes,No,No,No,No,Yes,No,Yes,Yes,One year,No,Mailed check,88.49621943485482,3795.602428949405,No,1946.9168275668062
CUST_0242,Male,0,Yes,No,40,Yes,Yes,Fiber optic,Yes,No internet service,Yes,No internet service,No,No,Month-to-month,No,Mailed check,60.0014239216161,5112.345449089615,No,2400.0569568646442
CUST_0243,Female,0,Yes,No,11,Yes,No,No,No internet service,No,Yes,No internet service,No,Yes,Month-to-month,Yes,Bank transfer (automatic),100.0852368618201,1428.7174170519818,No,1100.9376054800211
CUST_0244,Male,1,Yes,Yes,9,No,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,60.6120016776066,3333.011260694063,No,545.5080150984594
CUST_0245,Male,0,No,No,12,Yes,Yes,Fiber optic,No internet service,No internet service,No,No,No internet service,No,Month-to-month,Yes,Bank transfer (automatic),50.307195713893215,3745.397008856868,No,603.6863485667186
CUST_0246,Female,0,No,No,26,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Bank transfer (automatic),116.75312970638691,2602.7577057271865,No,3035.58137236606
CUST_0247,Male,0,Yes,No,38,Yes,Yes,No,No,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Mailed check,18.25,1854.598277720513,No,693.5
CUST_0248,Male,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,No,No,No,No,No,One year,Yes,Credit card (automatic),92.3101193267781,18.8,No,276.9303579803343
CUST_0249,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),52.45588200232081,2490.2575262030587,No,786.8382300348122
CUST_0250,Male,0,Yes,Yes,47,Yes,Yes,DSL,Yes,No internet service,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),18.25,18.8,No,857.75
CUST_0251,Female,0,No,No,5,Yes,No,Fiber optic,No,Yes,Yes,Yes,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),118.75,1371.8994234787842,Yes,593.75
CUST_0252,Male,0,No,Yes,54,No,No,No,No,No,Yes,No internet service,Yes,No,One year,No,Electronic check,40.569602130112266,1851.1869023050176,No,2190.7585150260625
CUST_0253,Female,0,Yes,No,24,Yes,Yes,Fiber optic,No internet service,Yes,No internet service,Yes,Yes,No internet service,Two year,Yes,Electronic check,35.13350303098446,4294.0150641699765,Yes,843.204072743627
CUST_0254,Male,0,No,No,11,Yes,No,No,No,No internet service,Yes,Yes,Yes,No internet service,Month-to-month,Yes,Mailed check,78.71419429565995,1820.0931011648904,Yes,865.8561372522595
